"tmp_cat1","tmp_cat2","tmp_listingvalue","remove","data_product_code","data_part_name","data_product_name","data_pageUrl","data_category1","data_category2","data_description","data_features","data_additional_info","data_drawing1","data_drawing2","data_image1","data_image2","data_image3","data_image4","data_image5","data_imageUrl6","data_imageUrl7","data_supplier","data_scrape_date","data_imageUrl8","data_imageUrl9","data_imageUrl10","data_imageUrl11","data_part_number_note","data_compliance","data_video","data_imageUrl12","data_optionalGrateFinishes"
"Flashings","Pipe Flashings","1","1","AWEEP","Positive Weep Protector","Positive Weep Protector","https://thunderbirdproducts.com/collections/grates/products/positive-weep-protector","Drains","Grates","Positive weep protector's can be used with any of our drain products with weep holes. This is a great way to make sure that weep holes don't get plugged up with mortar during installation. Protects from mortar while allowing proper drainage.","Plastic weep hole protection
Make sure weep holes don't get clogged with mortar
Protects from clogging while allowing proper drainage","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/positive-weep-protector-a-weep-429839.jpg?v=1614670950","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6RN","6"" Round Brass Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6RNCG","6"" Round Chrome Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6RNORB","6"" Round Oil Rubbed Bronze Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6SQ","6"" x 6"" Square Brass Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6SQCG","6"" x 6"" Square Chrome Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","A6SQORB","6"" x 6"" Square Oil Rubbed Bronze Grate for BD6 Series Drains","Round & Square 3.5"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-3-5-threaded-grate","Drains","Grates","These 6"" round or 6""x6"" square grates will work with most standard Thunderbird Products 3.5"" threaded drains. They are made of cast brass and include optional finishes such as polished chrome and oil-rubbed bronze. The options from this grate selection can easily fit into your desired deck or patio style and add a high-quality look to any drain top.","Our 3.5"" threaded grates are designed for use with our BD6-A Series drains
6"" round or 6"" x 6"" square designs, with 2"" of threads for adjustment
Made out of cast brass
Available in the following finishes: brass, oil-rubbed bronze, polished chrome
Developed with a standard thread pattern for most 3.5"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-35-threaded-grate-a-bd6-sq-ch-701222.jpg?v=1614670951","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ARN / A5RN","5” Round Nickel Bronze Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ARNCG","Round Chrome Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ARNORB","Round Oil Rubbed Bronze Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ASQ","Square Nickel Bronze Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ASQCG","Square Chrome Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ASQORB","Square Oil Rubbed Bronze Grate Only for BDCD3NH","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ASQTG","5"" x 5"" Tile Insert Grate","Round & Square 2"" Threaded Grate","https://thunderbirdproducts.com/collections/grates/products/round-square-2-threaded-grate","Drains","Grates","Thunderbird Products 5"" round or 5""x5"" square grates will work with most standard 2"" threaded drains. They are made of casted brass and nickel bronze and include finishes in both chrome and oil rubbed bronze.","Our 2"" threaded grates are designed for use with our BDCD Series drains
5"" Round or 5"" x 5"" Square Designs
Made out of casted nickel bronze 2"" threaded drain grate
Also available in nickel bronze, oil rubbed bronze & chrome finishes
Developed with a standard thread pattern for most 2"" thread diameter drains","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/round-square-2-threaded-grate-a-sq-ch-376991.jpg?v=1614670953","","","","","","","thunderbird products","01/30/2023","","","","","","","","",""
"Flashings","Pipe Flashings","1","1","ALN30SG","30"" Linear Shower Drain with Standard Grate (Trench and Grate Only)","Linear Shower Drain (Trench and Grate Only)","https://thunderbirdproducts.com/collections/grates/products/linear-shower-drain-trench-and-grate-only","Drains","Grates","The Linear Drain Grate comes in a variety of sizes from 30"" - 60"" in length. It has a drop-in, 304 grade, stainless steel grate for easy cleaning and is great for showers, floor drains, & other drain assemblies. The Linear Drain Grate is an ICC-ES Listed Product.","Designed for linear shower drains in bathroom or deck applications
Comes with Drain Trench, Grate, & Filter Basket (Copper Drain Body Not Included)*
Available in 30"", 36"", 48"", & 60"" lengths
Made of 304 Grade Stainless Steel
2"" Outlet in Center of Grate
ICC-ES Listed Product","*This is the standalone Drain Trench and drop-in Grate with Filter Basket. THIS ITEM DOES NOT INCLUDE A COPPER DRAIN BODY. You will need to have a proper drain body in order to install this product with a waterproofing membrane.","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/linear_grate.pdf?v=1613774050","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-273639.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-859010.jpg?v=1615828538","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-170402.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-422491.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-720477.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-572643.jpg?v=1614670939","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-460094.jpg?v=1614670939","thunderbird products","01/30/2023","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-199308.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-111470.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-239296.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-491993.jpg?v=1614670939","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-524770.jpg?v=1615828540",""
"Flashings","Pipe Flashings","1","1","ALN30TG","30"" Linear Shower Drain with Tile Insert Grate (Trench and Grate Only)","Linear Shower Drain (Trench and Grate Only)","https://thunderbirdproducts.com/collections/grates/products/linear-shower-drain-trench-and-grate-only","Drains","Grates","The Linear Drain Grate comes in a variety of sizes from 30"" - 60"" in length. It has a drop-in, 304 grade, stainless steel grate for easy cleaning and is great for showers, floor drains, & other drain assemblies. The Linear Drain Grate is an ICC-ES Listed Product.","Designed for linear shower drains in bathroom or deck applications
Comes with Drain Trench, Grate, & Filter Basket (Copper Drain Body Not Included)*
Available in 30"", 36"", 48"", & 60"" lengths
Made of 304 Grade Stainless Steel
2"" Outlet in Center of Grate
ICC-ES Listed Product","*This is the standalone Drain Trench and drop-in Grate with Filter Basket. THIS ITEM DOES NOT INCLUDE A COPPER DRAIN BODY. You will need to have a proper drain body in order to install this product with a waterproofing membrane.","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/linear_grate.pdf?v=1613774050","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-273639.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-859010.jpg?v=1615828538","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-170402.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-422491.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-720477.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-572643.jpg?v=1614670939","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-460094.jpg?v=1614670939","thunderbird products","01/30/2023","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-199308.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-111470.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-239296.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-491993.jpg?v=1614670939","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-524770.jpg?v=1615828540",""
"Flashings","Pipe Flashings","1","1","ALN36SG","36"" Linear Shower Drain with Standard Grate (Trench and Grate Only)","Linear Shower Drain (Trench and Grate Only)","https://thunderbirdproducts.com/collections/grates/products/linear-shower-drain-trench-and-grate-only","Drains","Grates","The Linear Drain Grate comes in a variety of sizes from 30"" - 60"" in length. It has a drop-in, 304 grade, stainless steel grate for easy cleaning and is great for showers, floor drains, & other drain assemblies. The Linear Drain Grate is an ICC-ES Listed Product.","Designed for linear shower drains in bathroom or deck applications
Comes with Drain Trench, Grate, & Filter Basket (Copper Drain Body Not Included)*
Available in 30"", 36"", 48"", & 60"" lengths
Made of 304 Grade Stainless Steel
2"" Outlet in Center of Grate
ICC-ES Listed Product","*This is the standalone Drain Trench and drop-in Grate with Filter Basket. THIS ITEM DOES NOT INCLUDE A COPPER DRAIN BODY. You will need to have a proper drain body in order to install this product with a waterproofing membrane.","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/linear_grate.pdf?v=1613774050","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-273639.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-859010.jpg?v=1615828538","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-170402.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-422491.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-720477.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-572643.jpg?v=1614670939","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-460094.jpg?v=1614670939","thunderbird products","01/30/2023","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-199308.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-111470.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-239296.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-491993.jpg?v=1614670939","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-524770.jpg?v=1615828540",""
"Flashings","Pipe Flashings","1","1","ALN36TG","36"" Linear Shower Drain with Tile Insert Grate (Trench and Grate Only)","Linear Shower Drain (Trench and Grate Only)","https://thunderbirdproducts.com/collections/grates/products/linear-shower-drain-trench-and-grate-only","Drains","Grates","The Linear Drain Grate comes in a variety of sizes from 30"" - 60"" in length. It has a drop-in, 304 grade, stainless steel grate for easy cleaning and is great for showers, floor drains, & other drain assemblies. The Linear Drain Grate is an ICC-ES Listed Product.","Designed for linear shower drains in bathroom or deck applications
Comes with Drain Trench, Grate, & Filter Basket (Copper Drain Body Not Included)*
Available in 30"", 36"", 48"", & 60"" lengths
Made of 304 Grade Stainless Steel
2"" Outlet in Center of Grate
ICC-ES Listed Product","*This is the standalone Drain Trench and drop-in Grate with Filter Basket. THIS ITEM DOES NOT INCLUDE A COPPER DRAIN BODY. You will need to have a proper drain body in order to install this product with a waterproofing membrane.","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/linear_grate.pdf?v=1613774050","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-273639.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-859010.jpg?v=1615828538","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-170402.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-422491.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-720477.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-572643.jpg?v=1614670939","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-460094.jpg?v=1614670939","thunderbird products","01/30/2023","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-199308.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-111470.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-239296.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-491993.jpg?v=1614670939","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-524770.jpg?v=1615828540",""
"Flashings","Pipe Flashings","1","1","ALN48SG","48"" Linear Shower Drain with Standard Grate (Trench and Grate Only)","Linear Shower Drain (Trench and Grate Only)","https://thunderbirdproducts.com/collections/grates/products/linear-shower-drain-trench-and-grate-only","Drains","Grates","The Linear Drain Grate comes in a variety of sizes from 30"" - 60"" in length. It has a drop-in, 304 grade, stainless steel grate for easy cleaning and is great for showers, floor drains, & other drain assemblies. The Linear Drain Grate is an ICC-ES Listed Product.","Designed for linear shower drains in bathroom or deck applications
Comes with Drain Trench, Grate, & Filter Basket (Copper Drain Body Not Included)*
Available in 30"", 36"", 48"", & 60"" lengths
Made of 304 Grade Stainless Steel
2"" Outlet in Center of Grate
ICC-ES Listed Product","*This is the standalone Drain Trench and drop-in Grate with Filter Basket. THIS ITEM DOES NOT INCLUDE A COPPER DRAIN BODY. You will need to have a proper drain body in order to install this product with a waterproofing membrane.","https://cdn.shopify.com/s/files/1/0531/6149/2630/files/linear_grate.pdf?v=1613774050","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-273639.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-859010.jpg?v=1615828538","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-170402.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-422491.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-720477.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-572643.jpg?v=1614670939","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-460094.jpg?v=1614670939","thunderbird products","01/30/2023","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-199308.jpg?v=1615828540","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-111470.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-239296.jpg?v=1615828539","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-491993.jpg?v=1614670939","","","","https://cdn.shopify.com/s/files/1/0531/6149/2630/products/linear-shower-drain-trench-and-grate-only-a-ln48-tg-524770.jpg?v=1615828540",""
